inchikey,inchikey_connectivity,source_db,source_id,species_reported,species_accepted,plant_part,doi,evidence_tier,query_term,query_date
RECDUZGPRIBATN-UXHICEINSA-N,RECDUZGPRIBATN,COCONUT,CNP0261944.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
HYTYUSMRWDLJHJ-UHFFFAOYSA-O,HYTYUSMRWDLJHJ,COCONUT,CNP0501088.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
LZJRNLRASBVRRX-ZDUSSCGKSA-N,LZJRNLRASBVRRX,COCONUT,CNP0354403.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.40,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
DKZBBWMURDFHNE-NSCUHMNNSA-N,DKZBBWMURDFHNE,COCONUT,CNP0326347.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPNUFJAVOOONJE-FGHOCRGKSA-N,NPNUFJAVOOONJE,COCONUT,CNP0212910.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
ICWHTQRTTHCUHW-UMVBOHGHSA-N,ICWHTQRTTHCUHW,COCONUT,CNP0209626.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
XCWBENSTFQIQNV-SVHKRRBISA-N,XCWBENSTFQIQNV,COCONUT,CNP0261125.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CWVRJTMFETXNAD-ZZVAFGPTSA-N,CWVRJTMFETXNAD,COCONUT,CNP0148557.11,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
WCERJEZPIONOJU-LHEXPUQLSA-N,WCERJEZPIONOJU,COCONUT,CNP0177839.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RZIWMSJDPYUACC-LRDNONRASA-N,RZIWMSJDPYUACC,COCONUT,CNP0283246.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GTEXHGPQCNGASJ-UHFFFAOYSA-N,GTEXHGPQCNGASJ,COCONUT,CNP0402463.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PEYUIKBAABKQKQ-AFHBHXEDSA-N,PEYUIKBAABKQKQ,COCONUT,CNP0123354.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RXBQNMWIQKOSCS-IUCAKERBSA-N,RXBQNMWIQKOSCS,COCONUT,CNP0246399.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.31,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
HCKMSYACKQLOPY-CFGAKRJMSA-N,HCKMSYACKQLOPY,COCONUT,CNP0209756.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
UMRPOGLIBDXFNK-XHBBUUIDSA-N,UMRPOGLIBDXFNK,COCONUT,CNP0198240.21,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CXENHBSYCFFKJS-VDQVFBMKSA-N,CXENHBSYCFFKJS,COCONUT,CNP0220187.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,COCONUT,CNP0286348.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
DSYUERSKJXONOW-INIZCTEOSA-N,DSYUERSKJXONOW,COCONUT,CNP0299764.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KKJBZOSTUMQZAI-VTBBPSJISA-N,KKJBZOSTUMQZAI,COCONUT,CNP0103947.1,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.16,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KGEKLUUHTZCSIP-HOSYDEDBSA-N,KGEKLUUHTZCSIP,COCONUT,CNP0222907.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CATSNJVOTSVZJV-UHFFFAOYSA-N,CATSNJVOTSVZJV,COCONUT,CNP0240774.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FFDULTAFAQRACT-UERZRVEUSA-N,FFDULTAFAQRACT,COCONUT,CNP0211821.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KGEKLUUHTZCSIP-HOSYDEDBSA-N,KGEKLUUHTZCSIP,COCONUT,CNP0222907.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
XZKNRQNOZWYUMT-XFMPKHEZSA-N,XZKNRQNOZWYUMT,COCONUT,CNP0167906.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PEUUVVGQIVMSAW-RZTYQLBFSA-N,PEUUVVGQIVMSAW,COCONUT,CNP0163646.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.61,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
XUYAKPXYKQEFPD-XFMPKHEZSA-N,XUYAKPXYKQEFPD,COCONUT,CNP0261638.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
UGFXGERAVXLFDK-QLRGOLNFSA-N,UGFXGERAVXLFDK,COCONUT,CNP0077774.2,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
FRMCCTDTYSRUBE-BGPZULBFSA-N,FRMCCTDTYSRUBE,COCONUT,CNP0141421.21,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FKBUODICGDOIGB-CXOVXGEYSA-N,FKBUODICGDOIGB,COCONUT,CNP0414135.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VJOBNGRIBLNUKN-BMHXQBNDSA-N,VJOBNGRIBLNUKN,COCONUT,CNP0271621.13,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
MZPDTOMKQCMETI-BJMVGYQFSA-N,MZPDTOMKQCMETI,COCONUT,CNP0355870.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
HAVYZKHVTLAPDZ-RCHZWEEESA-N,HAVYZKHVTLAPDZ,COCONUT,CNP0239012.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FAMPSKZZVDUYOS-PGPZXUPKSA-N,FAMPSKZZVDUYOS,COCONUT,CNP0263112.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
IDJCIWTUMGTOMT-QPEQYQDCSA-N,IDJCIWTUMGTOMT,COCONUT,CNP0246580.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PGTJIOWQJWHTJJ-QWHCGFSZSA-N,PGTJIOWQJWHTJJ,COCONUT,CNP0275435.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
MNZIBUQUXCOKHC-GMWCSNPESA-N,MNZIBUQUXCOKHC,COCONUT,CNP0150888.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VEVZSMAEJFVWIL-UHFFFAOYSA-O,VEVZSMAEJFVWIL,COCONUT,CNP0605349.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.60,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
ITYNGVSTWVVPIC-XGFWRYKXSA-N,ITYNGVSTWVVPIC,COCONUT,CNP0284102.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
IKGXIBQEEMLURG-ZJKVUYBZSA-N,IKGXIBQEEMLURG,COCONUT,CNP0268715.43,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PKOSXQDNEYPWGG-ZEDHKUJTSA-N,PKOSXQDNEYPWGG,COCONUT,CNP0292979.2,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
YGUKSKZCBFPXIC-JHOUSYSJSA-N,YGUKSKZCBFPXIC,COCONUT,CNP0260345.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KIWLCEXSSGNBJU-SANMLTNESA-N,KIWLCEXSSGNBJU,COCONUT,CNP0279012.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
LQWPWWQQRDNWAH-UHFFFAOYSA-O,LQWPWWQQRDNWAH,COCONUT,CNP0609907.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
WBYWAXJHAXSJNI-VOTSOKGWSA-N,WBYWAXJHAXSJNI,COCONUT,CNP0390407.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.44,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
WZRCQWQRFZITDX-AWEZNQCLSA-N,WZRCQWQRFZITDX,COCONUT,CNP0190886.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GRWFGVWFFZKLTI-IUCAKERBSA-N,GRWFGVWFFZKLTI,COCONUT,CNP0203449.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
QMAYBMKBYCGXDH-SOUVJXGZSA-N,QMAYBMKBYCGXDH,COCONUT,CNP0163726.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FBSKJMQYURKNSU-BZDDUMIESA-N,FBSKJMQYURKNSU,COCONUT,CNP0241232.14,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
ICWHTQRTTHCUHW-UMVBOHGHSA-N,ICWHTQRTTHCUHW,COCONUT,CNP0209626.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VBIRCRCPHNUJAS-FEBSWUBLSA-N,VBIRCRCPHNUJAS,COCONUT,CNP0248930.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RLHPCSSGTQNSJN-DCOVWINISA-N,RLHPCSSGTQNSJN,COCONUT,CNP0227678.6,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
HGXBRUKMWQGOIE-NSMLZSOPSA-N,HGXBRUKMWQGOIE,COCONUT,CNP0282729.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VJOBNGRIBLNUKN-BMHXQBNDSA-N,VJOBNGRIBLNUKN,COCONUT,CNP0271621.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
UXHXFNAMTQWXOM-UHFFFAOYSA-N,UXHXFNAMTQWXOM,COCONUT,CNP0166838.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FUTUGYFHDBDTQC-UHFFFAOYSA-N,FUTUGYFHDBDTQC,COCONUT,CNP0573335.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
QDXOCDFPAQQYKD-HOTGVXAUSA-N,QDXOCDFPAQQYKD,COCONUT,CNP0103818.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
UMRPOGLIBDXFNK-XHBBUUIDSA-N,UMRPOGLIBDXFNK,COCONUT,CNP0198240.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GFJIQNADMLPFOW-IPYPFGDCSA-N,GFJIQNADMLPFOW,COCONUT,CNP0192070.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FFKIQLXJMQUBQZ-PARNOSIRSA-N,FFKIQLXJMQUBQZ,COCONUT,CNP0264734.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
MZPDTOMKQCMETI-BJMVGYQFSA-N,MZPDTOMKQCMETI,COCONUT,CNP0355870.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
MUZAKPFHZMHIDB-ROJRUJCESA-N,MUZAKPFHZMHIDB,COCONUT,CNP0205116.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
UHODXTMZSDNATP-CXTNEJHOSA-N,UHODXTMZSDNATP,COCONUT,CNP0392480.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
JKKWXFYURXPBFN-CLRSYFRZSA-N,JKKWXFYURXPBFN,COCONUT,CNP0254037.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
DVGGLGXQSFURLP-HWIIPHBQSA-N,DVGGLGXQSFURLP,COCONUT,CNP0167834.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.12,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CSWGBLVUKVWCOS-HAVUMQJISA-N,CSWGBLVUKVWCOS,COCONUT,CNP0189180.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PLSSEPIRACGCBO-MJDBTJCESA-N,PLSSEPIRACGCBO,COCONUT,CNP0293160.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CYYZDBDROVLTJU-UHFFFAOYSA-N,CYYZDBDROVLTJU,COCONUT,CNP0079985.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
JLJAVUZBHSLLJL-RZMCSOMXSA-N,JLJAVUZBHSLLJL,COCONUT,CNP0286348.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.22,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CLWOXNLVWMXBRD-QGZVFWFLSA-O,CLWOXNLVWMXBRD,COCONUT,CNP0574306.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.46,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FNMHEHXNBNCPCI-BQAZPOGSSA-N,FNMHEHXNBNCPCI,COCONUT,CNP0288601.14,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
AWOGQCSIVCQXBT-LATRNWQMSA-N,AWOGQCSIVCQXBT,COCONUT,CNP0140264.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
DWYDOSXEQLNVAO-DJHSXXLPSA-N,DWYDOSXEQLNVAO,COCONUT,CNP0177865.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.68,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
XUEHVOLRMXNRKQ-YKYMWBLQSA-N,XUEHVOLRMXNRKQ,COCONUT,CNP0191793.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.47,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
LKKDASYGWYYFIK-QHSBEEBCSA-N,LKKDASYGWYYFIK,COCONUT,CNP0178884.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RUVUHIUYGJBLGI-AXAJWWPKSA-N,RUVUHIUYGJBLGI,COCONUT,CNP0192047.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PLSSEPIRACGCBO-MJDBTJCESA-N,PLSSEPIRACGCBO,COCONUT,CNP0293160.12,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GGHMUJBZYLPWFD-OBORUHMCSA-N,GGHMUJBZYLPWFD,COCONUT,CNP0228555.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,COCONUT,CNP0389131.20,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RDJAFOWISVMOJY-PWNZVWSESA-N,RDJAFOWISVMOJY,COCONUT,CNP0104972.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RTATXGUCZHCSNG-NQXWDQFTSA-N,RTATXGUCZHCSNG,COCONUT,CNP0222584.26,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.42,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
STUGAIDUQVESQE-AXUDZLLCSA-N,STUGAIDUQVESQE,COCONUT,CNP0422244.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
DWYDOSXEQLNVAO-DJHSXXLPSA-N,DWYDOSXEQLNVAO,COCONUT,CNP0177865.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
LHYHMMRYTDARSZ-BARDWOONSA-N,LHYHMMRYTDARSZ,COCONUT,CNP0262195.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
ABSDACFLIMOXJY-MRXNPFEDSA-O,ABSDACFLIMOXJY,COCONUT,CNP0316870.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CXQWRCVTCMQVQX-HUUCEWRRSA-N,CXQWRCVTCMQVQX,COCONUT,CNP0268073.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
AZOCECCLWFDTAP-RKDXNWHRSA-N,AZOCECCLWFDTAP,COCONUT,CNP0183834.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
HRYLQFBHBWLLLL-AHNJNIBGSA-N,HRYLQFBHBWLLLL,COCONUT,CNP0160574.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VLXDPFLIRFYIME-XTLGRWLVSA-N,VLXDPFLIRFYIME,COCONUT,CNP0246337.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
WFZOUCNSEQSJLO-VUEDXXQZSA-N,WFZOUCNSEQSJLO,COCONUT,CNP0169510.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
IPZPPUJQQJARAE-FAMWYEBZSA-N,IPZPPUJQQJARAE,COCONUT,CNP0346019.7,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
JZWIOLGEFWVOLI-RVXSEFIVSA-N,JZWIOLGEFWVOLI,COCONUT,CNP0228710.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
MZTXBESCVZFFQE-URLMMPGGSA-O,MZTXBESCVZFFQE,COCONUT,CNP0520933.1,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
FFDULTAFAQRACT-UERZRVEUSA-N,FFDULTAFAQRACT,COCONUT,CNP0211821.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
QPJPDAWUDLZIDJ-MGMUYRNOSA-N,QPJPDAWUDLZIDJ,COCONUT,CNP0228027.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FNMHEHXNBNCPCI-BQAZPOGSSA-N,FNMHEHXNBNCPCI,COCONUT,CNP0288601.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
FDABVSXGAMFQQH-XZWHSSHBSA-N,FDABVSXGAMFQQH,COCONUT,CNP0176880.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KYVJVURXKAZJRK-LBPRGKRZSA-N,KYVJVURXKAZJRK,COCONUT,CNP0352670.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
RZIWMSJDPYUACC-LRDNONRASA-N,RZIWMSJDPYUACC,COCONUT,CNP0283246.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.14,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
QDCGSCBAIQIGDY-RGLYEPCHSA-N,QDCGSCBAIQIGDY,COCONUT,CNP0172068.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
UECRXYJPHAONDL-AWSUFOADSA-N,UECRXYJPHAONDL,COCONUT,CNP0200786.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
JARKCYVAAOWBJS-UHFFFAOYSA-N,JARKCYVAAOWBJS,COCONUT,CNP0304790.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GGHMUJBZYLPWFD-OBORUHMCSA-N,GGHMUJBZYLPWFD,COCONUT,CNP0228555.5,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
QEFJURUMSHPMTC-OKILXGFUSA-N,QEFJURUMSHPMTC,COCONUT,CNP0192822.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GEKKXBNQQCFXAH-CESRKTHKSA-N,GEKKXBNQQCFXAH,COCONUT,CNP0528461.1,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
SFPWDWLORNWKSK-ZYIYBEKCSA-N,SFPWDWLORNWKSK,COCONUT,CNP0220532.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
IKGXIBQEEMLURG-ZJKVUYBZSA-N,IKGXIBQEEMLURG,COCONUT,CNP0268715.21,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
COELSLLVNMRXHB-AMINHBBYSA-N,COELSLLVNMRXHB,COCONUT,CNP0170046.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
AYXPYQRXGNDJFU-GGZSWOCBSA-N,AYXPYQRXGNDJFU,COCONUT,CNP0210398.37,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
CRDAMVZIKSXKFV-PVMFERMNSA-N,CRDAMVZIKSXKFV,COCONUT,CNP0232612.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
LCYXQUJDODZYIJ-ZQTLJVIJSA-N,LCYXQUJDODZYIJ,COCONUT,CNP0406108.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KQRXQIPRDKVZPW-ICCDWZQGSA-N,KQRXQIPRDKVZPW,COCONUT,CNP0178431.1,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
LKKDASYGWYYFIK-QHSBEEBCSA-N,LKKDASYGWYYFIK,COCONUT,CNP0178884.4,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KTEXNACQROZXEV-SLXBATTESA-N,KTEXNACQROZXEV,COCONUT,CNP0212480.6,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
PLSSEPIRACGCBO-MJDBTJCESA-N,PLSSEPIRACGCBO,COCONUT,CNP0293160.8,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
KZJWDPNRJALLNS-RBSBQHFOSA-N,KZJWDPNRJALLNS,COCONUT,CNP0236620.43,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VBIRCRCPHNUJAS-FEBSWUBLSA-N,VBIRCRCPHNUJAS,COCONUT,CNP0248930.9,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
GMKFHCZCFMYEIV-CSWWBCRBSA-N,GMKFHCZCFMYEIV,COCONUT,CNP0305001.3,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.66,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
DKZBBWMURDFHNE-NSCUHMNNSA-N,DKZBBWMURDFHNE,COCONUT,CNP0326347.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
IKGXIBQEEMLURG-ZJKVUYBZSA-N,IKGXIBQEEMLURG,COCONUT,CNP0268715.10,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VYFYYTLLBUKUHU-FYFKOAPZSA-N,VYFYYTLLBUKUHU,COCONUT,CNP0254743.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.7,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
YUAYWSBSIJVIBS-UHFFFAOYSA-N,YUAYWSBSIJVIBS,COCONUT,CNP0086014.0,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
JKKWXFYURXPBFN-CLRSYFRZSA-N,JKKWXFYURXPBFN,COCONUT,CNP0254037.2,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
VIXJOADGRAEDNE-HNNXBMFYSA-N,VIXJOADGRAEDNE,COCONUT,CNP0518745.1,Magnolia sp.,Magnolia sp.,,,bronze,name,2026-05-28T23:04:50Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,COCONUT,CNP0324146.27,Magnolia sp.,Magnolia sp.,,,silver,inchikey,2026-05-28T23:04:50Z
